track,date,race,program,horse,model_win_pct,fair_odds,play_at,edge_pts,surface,distance,reason,scratch_state,scratch_confirmed
SAR,2026-09-02,3,7,PAUILLAC,18,9/2,5/1,5.2,turf,1 3/16 miles,Ranks #2 in our power figure blend; model 18% vs 13% morning-line implied (+5.2 pts),CHECKED_NO_CHANGES,true
